From,To,RTT_actual_A_to_B,RTT_predicted
clab-nebula-serf117,clab-nebula-serf113,42.609,46.609
clab-nebula-serf117,clab-nebula-serf114,43.998,47.671
clab-nebula-serf117,clab-nebula-serf115,48.186,38.509
clab-nebula-serf117,clab-nebula-serf116,43.138,41.174
clab-nebula-serf117,clab-nebula-serf118,25.344,34.83
clab-nebula-serf117,clab-nebula-serf119,24.467,34.279
clab-nebula-serf117,clab-nebula-serf12,63.036,63.391
clab-nebula-serf117,clab-nebula-serf120,25.479,35.106
clab-nebula-serf117,clab-nebula-serf121,47.327,50.411
clab-nebula-serf117,clab-nebula-serf122,50.815,51.317
clab-nebula-serf117,clab-nebula-serf123,47.604,50.557
clab-nebula-serf117,clab-nebula-serf124,48.292,52.315
clab-nebula-serf117,clab-nebula-serf125,50.287,57.322
clab-nebula-serf117,clab-nebula-serf126,50.09,57.672
clab-nebula-serf117,clab-nebula-serf127,50.838,58.118
clab-nebula-serf117,clab-nebula-serf128,52.466,51.956
clab-nebula-serf117,clab-nebula-serf129,57.724,52.422
clab-nebula-serf117,clab-nebula-serf13,62.074,63.233
clab-nebula-serf117,clab-nebula-serf130,64.976,60.644
clab-nebula-serf117,clab-nebula-serf131,61.323,59.499
clab-nebula-serf117,clab-nebula-serf132,60.084,59.927
clab-nebula-serf117,clab-nebula-serf133,63.022,60.142
clab-nebula-serf117,clab-nebula-serf134,61.978,61.242
clab-nebula-serf117,clab-nebula-serf135,62.839,60.73
clab-nebula-serf117,clab-nebula-serf136,62.863,60.492
clab-nebula-serf117,clab-nebula-serf137,62.838,60.998
clab-nebula-serf117,clab-nebula-serf138,63.166,59.529
clab-nebula-serf117,clab-nebula-serf139,61.739,60.265
clab-nebula-serf117,clab-nebula-serf14,63.423,63.363
clab-nebula-serf117,clab-nebula-serf140,63.947,59.674
clab-nebula-serf117,clab-nebula-serf141,63.085,59.4
clab-nebula-serf117,clab-nebula-serf142,70.965,65.828
clab-nebula-serf117,clab-nebula-serf143,70.749,65.316
clab-nebula-serf117,clab-nebula-serf144,62.059,65.974
clab-nebula-serf117,clab-nebula-serf145,70.178,66.176
clab-nebula-serf117,clab-nebula-serf146,69.561,65.79
clab-nebula-serf117,clab-nebula-serf147,65.797,62.734
clab-nebula-serf117,clab-nebula-serf148,67.565,62.053
clab-nebula-serf117,clab-nebula-serf149,66.508,64.175
clab-nebula-serf117,clab-nebula-serf15,60.015,62.753
clab-nebula-serf117,clab-nebula-serf150,65.037,65.647
clab-nebula-serf117,clab-nebula-serf151,66.967,62.891
clab-nebula-serf117,clab-nebula-serf152,61.259,62.848
clab-nebula-serf117,clab-nebula-serf153,66.274,62.058
clab-nebula-serf117,clab-nebula-serf154,67.618,62.833
clab-nebula-serf117,clab-nebula-serf155,67.062,63.467
clab-nebula-serf117,clab-nebula-serf156,65.051,63.069
clab-nebula-serf117,clab-nebula-serf157,68.461,72.406
clab-nebula-serf117,clab-nebula-serf158,68.88,71.695
clab-nebula-serf117,clab-nebula-serf159,68.656,71.927
clab-nebula-serf117,clab-nebula-serf16,58.824,62.708
clab-nebula-serf117,clab-nebula-serf160,66.167,71.083
clab-nebula-serf117,clab-nebula-serf161,67.492,71.435
clab-nebula-serf117,clab-nebula-serf162,77.995,76.024
clab-nebula-serf117,clab-nebula-serf17,60.679,63.341
clab-nebula-serf117,clab-nebula-serf18,60.922,64.589
clab-nebula-serf117,clab-nebula-serf19,61.326,63.454
clab-nebula-serf117,clab-nebula-serf2,70.709,68.213
clab-nebula-serf117,clab-nebula-serf20,71.418,73.046
clab-nebula-serf117,clab-nebula-serf21,70.351,70.651
clab-nebula-serf117,clab-nebula-serf22,72.762,71.099
clab-nebula-serf117,clab-nebula-serf23,77.533,70.806
clab-nebula-serf117,clab-nebula-serf24,75.543,71.818
clab-nebula-serf117,clab-nebula-serf25,72.122,71.542
clab-nebula-serf117,clab-nebula-serf26,64.424,72.239
clab-nebula-serf117,clab-nebula-serf27,77.231,81.651
clab-nebula-serf117,clab-nebula-serf28,82.54,92.0
clab-nebula-serf117,clab-nebula-serf29,76.87,76.891
clab-nebula-serf117,clab-nebula-serf3,64.971,74.702
clab-nebula-serf117,clab-nebula-serf30,66.825,71.476
clab-nebula-serf117,clab-nebula-serf31,66.82,71.416
clab-nebula-serf117,clab-nebula-serf32,64.496,73.669
clab-nebula-serf117,clab-nebula-serf33,60.625,65.094
clab-nebula-serf117,clab-nebula-serf34,64.207,66.307
clab-nebula-serf117,clab-nebula-serf35,69.235,65.912
clab-nebula-serf117,clab-nebula-serf36,64.981,64.128
clab-nebula-serf117,clab-nebula-serf37,64.304,66.455
clab-nebula-serf117,clab-nebula-serf38,65.332,65.689
clab-nebula-serf117,clab-nebula-serf39,59.865,65.626
clab-nebula-serf117,clab-nebula-serf4,66.617,67.51
clab-nebula-serf117,clab-nebula-serf40,67.401,64.487
clab-nebula-serf117,clab-nebula-serf41,72.752,65.628
clab-nebula-serf117,clab-nebula-serf42,72.495,65.757
clab-nebula-serf117,clab-nebula-serf43,69.364,68.263
clab-nebula-serf117,clab-nebula-serf44,63.889,67.064
clab-nebula-serf117,clab-nebula-serf45,65.859,68.508
clab-nebula-serf117,clab-nebula-serf46,68.441,66.763
clab-nebula-serf117,clab-nebula-serf47,63.93,68.722
clab-nebula-serf117,clab-nebula-serf48,66.581,67.492
clab-nebula-serf117,clab-nebula-serf49,63.243,68.401
clab-nebula-serf117,clab-nebula-serf5,65.526,75.003
clab-nebula-serf117,clab-nebula-serf50,64.709,67.537
clab-nebula-serf117,clab-nebula-serf51,61.35,61.721
clab-nebula-serf117,clab-nebula-serf52,60.397,62.472
clab-nebula-serf117,clab-nebula-serf53,60.691,62.766
clab-nebula-serf117,clab-nebula-serf54,60.503,61.913
clab-nebula-serf117,clab-nebula-serf55,61.432,61.593
clab-nebula-serf117,clab-nebula-serf56,56.43,61.796
clab-nebula-serf117,clab-nebula-serf57,58.719,61.806
clab-nebula-serf117,clab-nebula-serf58,57.003,61.145
clab-nebula-serf117,clab-nebula-serf59,55.867,61.018
clab-nebula-serf117,clab-nebula-serf6,62.886,65.906
clab-nebula-serf117,clab-nebula-serf60,59.808,61.938
clab-nebula-serf117,clab-nebula-serf61,57.609,61.451
clab-nebula-serf117,clab-nebula-serf62,64.398,61.726
clab-nebula-serf117,clab-nebula-serf63,65.544,61.164
clab-nebula-serf117,clab-nebula-serf64,66.671,61.095
clab-nebula-serf117,clab-nebula-serf65,61.229,60.836
clab-nebula-serf117,clab-nebula-serf66,56.116,56.011
clab-nebula-serf117,clab-nebula-serf67,57.296,56.406
clab-nebula-serf117,clab-nebula-serf68,56.416,56.261
clab-nebula-serf117,clab-nebula-serf69,54.028,56.074
clab-nebula-serf117,clab-nebula-serf7,62.272,65.432
clab-nebula-serf117,clab-nebula-serf70,54.238,56.783
clab-nebula-serf117,clab-nebula-serf71,54.698,56.52
clab-nebula-serf117,clab-nebula-serf72,54.382,56.316
clab-nebula-serf117,clab-nebula-serf73,52.662,56.429
clab-nebula-serf117,clab-nebula-serf74,55.274,55.865
clab-nebula-serf117,clab-nebula-serf75,56.487,56.058
clab-nebula-serf117,clab-nebula-serf76,53.167,56.268
clab-nebula-serf117,clab-nebula-serf77,53,56.163
clab-nebula-serf117,clab-nebula-serf78,56.684,57.029
clab-nebula-serf117,clab-nebula-serf79,52.181,56.564
clab-nebula-serf117,clab-nebula-serf8,65.91,65.582
clab-nebula-serf117,clab-nebula-serf80,55.23,57.108
clab-nebula-serf117,clab-nebula-serf81,54.203,57.192
clab-nebula-serf117,clab-nebula-serf82,76.643,58.997
clab-nebula-serf117,clab-nebula-serf83,55.672,56.4
clab-nebula-serf117,clab-nebula-serf84,61.324,56.734
clab-nebula-serf117,clab-nebula-serf85,55.104,56.268
clab-nebula-serf117,clab-nebula-serf86,50.08,59.408
clab-nebula-serf117,clab-nebula-serf87,51.241,60.638
clab-nebula-serf117,clab-nebula-serf88,50.509,59.705
clab-nebula-serf117,clab-nebula-serf89,49.832,59.043
clab-nebula-serf117,clab-nebula-serf9,62.555,64.555
clab-nebula-serf117,clab-nebula-serf90,54.622,56.727
clab-nebula-serf117,clab-nebula-serf91,52.323,56.578
clab-nebula-serf117,clab-nebula-serf92,55.058,56.824
clab-nebula-serf117,clab-nebula-serf93,53.557,57.075
clab-nebula-serf117,clab-nebula-serf94,53.244,57.052
clab-nebula-serf117,clab-nebula-serf95,55.026,57.182
clab-nebula-serf117,clab-nebula-serf96,47.205,49.692
clab-nebula-serf117,clab-nebula-serf97,41.91,49.994
clab-nebula-serf117,clab-nebula-serf98,43.003,52.354
clab-nebula-serf117,clab-nebula-serf99,45.108,49.522
clab-nebula-serf127,clab-nebula-serf1,41.963,48.88
clab-nebula-serf127,clab-nebula-serf10,36.254,36.513
clab-nebula-serf127,clab-nebula-serf100,20.525,22.766
clab-nebula-serf127,clab-nebula-serf101,21.635,22.389
clab-nebula-serf127,clab-nebula-serf102,22.296,23.229
clab-nebula-serf127,clab-nebula-serf103,19.814,22.873
clab-nebula-serf127,clab-nebula-serf104,15.202,13.729
clab-nebula-serf127,clab-nebula-serf105,16.356,14.461
clab-nebula-serf127,clab-nebula-serf106,20.136,14.022
clab-nebula-serf127,clab-nebula-serf107,17.923,13.737
clab-nebula-serf127,clab-nebula-serf108,16.719,13.354
clab-nebula-serf127,clab-nebula-serf109,10.177,13.774
clab-nebula-serf127,clab-nebula-serf11,34.69,36.366
clab-nebula-serf127,clab-nebula-serf110,22.528,13.174
clab-nebula-serf127,clab-nebula-serf111,12.513,14.089
clab-nebula-serf127,clab-nebula-serf112,28.093,16.296
clab-nebula-serf127,clab-nebula-serf113,18.92,20.445
clab-nebula-serf127,clab-nebula-serf114,18.807,20.005
clab-nebula-serf127,clab-nebula-serf115,46.282,34.129
clab-nebula-serf127,clab-nebula-serf116,48.728,44.289
clab-nebula-serf127,clab-nebula-serf117,50.838,58.118
clab-nebula-serf127,clab-nebula-serf118,52.497,59.508
clab-nebula-serf127,clab-nebula-serf119,51.802,58.977
clab-nebula-serf127,clab-nebula-serf12,36.03,33.909
clab-nebula-serf127,clab-nebula-serf120,53.078,60.231
clab-nebula-serf127,clab-nebula-serf121,10.751,11.36
clab-nebula-serf127,clab-nebula-serf122,12.543,10.57
clab-nebula-serf127,clab-nebula-serf123,11.439,11.917
clab-nebula-serf127,clab-nebula-serf124,8.862,10.41
clab-nebula-serf127,clab-nebula-serf125,7.184,1.894
clab-nebula-serf127,clab-nebula-serf126,6.212,1.396
clab-nebula-serf127,clab-nebula-serf128,17.394,14.408
clab-nebula-serf127,clab-nebula-serf129,21.032,13.255
clab-nebula-serf127,clab-nebula-serf13,34.362,33.045
clab-nebula-serf127,clab-nebula-serf130,17.207,10.399
clab-nebula-serf127,clab-nebula-serf131,15.517,11.217
clab-nebula-serf127,clab-nebula-serf132,13.556,10.924
clab-nebula-serf127,clab-nebula-serf133,16.62,11.264
clab-nebula-serf127,clab-nebula-serf134,15.443,12.232
clab-nebula-serf127,clab-nebula-serf135,17.327,12.742
clab-nebula-serf127,clab-nebula-serf136,15.98,11.134
clab-nebula-serf127,clab-nebula-serf137,16.947,12.631
clab-nebula-serf127,clab-nebula-serf138,16.501,10.388
clab-nebula-serf127,clab-nebula-serf139,15.615,11.665
clab-nebula-serf127,clab-nebula-serf14,36.471,33.936
clab-nebula-serf127,clab-nebula-serf140,17.569,10.821
clab-nebula-serf127,clab-nebula-serf141,16.377,10.216
clab-nebula-serf127,clab-nebula-serf142,20.794,13.183
clab-nebula-serf127,clab-nebula-serf143,20.049,12.141
clab-nebula-serf127,clab-nebula-serf144,11.1,12.54
clab-nebula-serf127,clab-nebula-serf145,19.649,13.172
clab-nebula-serf127,clab-nebula-serf146,18.342,12.095
clab-nebula-serf127,clab-nebula-serf147,14.478,8.941
clab-nebula-serf127,clab-nebula-serf148,17.249,9.261
clab-nebula-serf127,clab-nebula-serf149,15.234,10.426
clab-nebula-serf127,clab-nebula-serf15,32.444,32.707
clab-nebula-serf127,clab-nebula-serf150,17.213,15.347
clab-nebula-serf127,clab-nebula-serf151,15.507,8.956
clab-nebula-serf127,clab-nebula-serf152,9.596,8.71
clab-nebula-serf127,clab-nebula-serf153,15.25,8.559
clab-nebula-serf127,clab-nebula-serf154,15.733,8.474
clab-nebula-serf127,clab-nebula-serf155,15.451,9.382
clab-nebula-serf127,clab-nebula-serf156,13.586,9.128
clab-nebula-serf127,clab-nebula-serf157,18.359,19.829
clab-nebula-serf127,clab-nebula-serf158,18.644,18.984
clab-nebula-serf127,clab-nebula-serf159,18.455,19.251
clab-nebula-serf127,clab-nebula-serf16,31.671,33.08
clab-nebula-serf127,clab-nebula-serf160,16.436,18.877
clab-nebula-serf127,clab-nebula-serf161,17.079,18.547
clab-nebula-serf127,clab-nebula-serf162,28.246,23.799
clab-nebula-serf127,clab-nebula-serf17,32.889,33.076
clab-nebula-serf127,clab-nebula-serf18,35.171,36.363
clab-nebula-serf127,clab-nebula-serf19,34.818,34.47
clab-nebula-serf127,clab-nebula-serf2,48.622,43.651
clab-nebula-serf127,clab-nebula-serf20,40.533,39.686
clab-nebula-serf127,clab-nebula-serf21,39.414,37.239
clab-nebula-serf127,clab-nebula-serf22,41.646,37.507
clab-nebula-serf127,clab-nebula-serf23,46.735,37.532
clab-nebula-serf127,clab-nebula-serf24,45.239,39.039
clab-nebula-serf127,clab-nebula-serf25,40.731,37.676
clab-nebula-serf127,clab-nebula-serf26,34.058,39.399
clab-nebula-serf127,clab-nebula-serf27,46.855,48.8
clab-nebula-serf127,clab-nebula-serf28,53.03,60.016
clab-nebula-serf127,clab-nebula-serf29,46.496,44.041
clab-nebula-serf127,clab-nebula-serf3,46.184,53.44
clab-nebula-serf127,clab-nebula-serf30,35.51,37.685
clab-nebula-serf127,clab-nebula-serf31,35.476,37.596
clab-nebula-serf127,clab-nebula-serf32,34.083,40.781
clab-nebula-serf127,clab-nebula-serf33,29.84,31.833
clab-nebula-serf127,clab-nebula-serf34,32.357,31.982
clab-nebula-serf127,clab-nebula-serf35,38.081,32.282
clab-nebula-serf127,clab-nebula-serf36,33.872,30.544
clab-nebula-serf127,clab-nebula-serf37,33.066,32.742
clab-nebula-serf127,clab-nebula-serf38,34.148,32.031
clab-nebula-serf127,clab-nebula-serf39,29.278,32.564
clab-nebula-serf127,clab-nebula-serf4,45.724,44.142
clab-nebula-serf127,clab-nebula-serf40,35.557,30.167
clab-nebula-serf127,clab-nebula-serf41,40.987,31.388
clab-nebula-serf127,clab-nebula-serf42,40.615,31.402
clab-nebula-serf127,clab-nebula-serf43,35.718,32.141
clab-nebula-serf127,clab-nebula-serf44,30.532,31.232
clab-nebula-serf127,clab-nebula-serf45,32.651,32.825
clab-nebula-serf127,clab-nebula-serf46,35.191,31.038
clab-nebula-serf127,clab-nebula-serf47,30.703,33.02
clab-nebula-serf127,clab-nebula-serf48,32.882,31.318
clab-nebula-serf127,clab-nebula-serf49,29.221,31.903
clab-nebula-serf127,clab-nebula-serf5,46.035,53.037
clab-nebula-serf127,clab-nebula-serf50,31.484,31.837
clab-nebula-serf127,clab-nebula-serf51,31.244,29.139
clab-nebula-serf127,clab-nebula-serf52,29.536,29.136
clab-nebula-serf127,clab-nebula-serf53,30.438,30.037
clab-nebula-serf127,clab-nebula-serf54,30.868,29.803
clab-nebula-serf127,clab-nebula-serf55,31.071,28.757
clab-nebula-serf127,clab-nebula-serf56,26.59,29.481
clab-nebula-serf127,clab-nebula-serf57,28.406,29.018
clab-nebula-serf127,clab-nebula-serf58,26.092,27.758
clab-nebula-serf127,clab-nebula-serf59,24.909,27.585
clab-nebula-serf127,clab-nebula-serf6,37.881,38.426
clab-nebula-serf127,clab-nebula-serf60,28.488,28.143
clab-nebula-serf127,clab-nebula-serf61,27.163,28.53
clab-nebula-serf127,clab-nebula-serf62,33.335,28.188
clab-nebula-serf127,clab-nebula-serf63,34.88,28.025
clab-nebula-serf127,clab-nebula-serf64,34.033,25.982
clab-nebula-serf127,clab-nebula-serf65,30.621,27.752
clab-nebula-serf127,clab-nebula-serf66,28.634,26.054
clab-nebula-serf127,clab-nebula-serf67,29.353,25.987
clab-nebula-serf127,clab-nebula-serf68,28.977,26.346
clab-nebula-serf127,clab-nebula-serf69,26.078,25.649
clab-nebula-serf127,clab-nebula-serf7,37.804,38.488
clab-nebula-serf127,clab-nebula-serf70,26.558,26.628
clab-nebula-serf127,clab-nebula-serf71,27.221,26.567
clab-nebula-serf127,clab-nebula-serf72,25.883,25.341
clab-nebula-serf127,clab-nebula-serf73,25.11,26.401
clab-nebula-serf127,clab-nebula-serf74,27.508,25.624
clab-nebula-serf127,clab-nebula-serf75,28.998,26.094
clab-nebula-serf127,clab-nebula-serf76,25.311,25.937
clab-nebula-serf127,clab-nebula-serf77,25.989,26.676
clab-nebula-serf127,clab-nebula-serf78,28.103,25.972
clab-nebula-serf127,clab-nebula-serf79,24.545,26.452
clab-nebula-serf127,clab-nebula-serf8,40.894,38.092
clab-nebula-serf127,clab-nebula-serf80,25.683,25.086
clab-nebula-serf127,clab-nebula-serf81,25.055,25.57
